orgao,link,titulo,reclamacao,nome_orgao_site,id,grupo_avaliando,insatisfacao,avaliadores,range.avaliacoes
anac-agencia-nacional-de-aviacao-civil,https://cidadao.reclameaqui.com.br/370498/anac-agencia-nacional-de-aviacao-civil/constrangimento-ilegal-no-ato-de-vistoria-da-bagagem-de-mao/,constrangimento ilegal no ato de vistoria da bagagem de mão,"Na data de 05.03. 2018, a passageira ora reclamante, se encontrava em transito - Belém - Macapa, voo da azul  que sairia as 23h, entretanto estes somente teve partida as 01h 15m do dia 06.03.2018.
Ocorre porém, que ao passar pela inspeção do RX do aeroporto, não houve acionamento do aparelho que indicasse objetos com restrição, mesmo assim, o agente de inspeção (sexo masculino) informou que a mala e a bolsa iriam ser inspecionadas. Sem qual interferência a passageira permitiu e iniciou a abertura da mala, entretanto, foi informada que esta seria vistoriada pelo agente que faria a retirada de todos os pertences.
E assim, procedeu, mesmo sendo contrariado, já que alem de peças intimas, a bagagem continha material de trabalho que tambem foram inspecionados.
Indignada com o ato, a passageira resolveu registrar através de foto  com base no CP Art. 25 - Entende-se em legítima defesa quem, usando moderadamente dos meios necessários, repele injusta agressão, atual ou iminente, a direito seu ou de outre.
Entretanto, o agente, foi mais além, e chamou o inspetor do aeroporto, em razão da foto, já que, segundo os mesmo o ato de registro  seria ilícito.
Em ato continuo, a passageira procedeu a retirada dos pertences da bolsa para que o agente vistoriasse, e este informou que ele próprio deveria retirar da bolsa os pertences, e mandou devolver.
Não satisfeito, com o corrido, chamou o agente da policia federal para que a passageira apagasse a foto, sob pena de não embarque.
Assim, após ser coagida a apagar a foto, ja que precisava viajar, pois estaria viajando a trabalho.
Apos ser atendido , o s agentes retornaram o ato abusivo e abriram a bolsa de tira colo, revistaram todos os objetos la contido, inclusive porta cédula.
Frise-se, que o ato ja havia sido feito pela passageira e não levado em consideração. 
Apos o ocorrido, a passageira, fez ocorrência na policia federal, Infraero, e ANAC, entretanto, no site de manifestação da ANAC, não ha protocolo, o que não me da condições de saber se houve o recebimento da denuncia 
.
Note-se que Tal procedimento  esta em desacordo com as leis e normas especificas conforme se ve .
Segurança na Aviação Civil contra Atos de Interferência Ilícita (PNAVSEC). O art. 67 estabelece que o acesso de passageiros, tripulantes, pessoal de serviço, empregados dos concessionários de aeroporto e das administrações aeroportuárias e de servidores públicos às áreas restritas de segurança (ARS’s) será permitido somente após identificação e inspeção de segurança, nos termos dos atos normativos da ANAC. Os passageiros e suas bagagens de mão devem ser inspecionados antes do acesso à aeronave ou à ARS, conforme atos normativos da ANAC, segundo diz o art. 110. Consoante o art. 112, a inspeção pode ser manual ou com o uso de equipamentos de segurança (detector de metais, raio-x, ETD e outros), ou pela combinação de ambas as técnicas. O art. 115 menciona que a busca pessoal dos passageiros e a inspeção manual de bagagens consistem em processos alternativos de inspeção de segurança, devendo ser realizados aleatoriamente quando os equipamentos não estiverem disponíveis ou não estiverem em boas condições de uso, ou quando a Polícia Federal julgar necessário para o desempenho de sua missão institucional
O art. 119 exige o consentimento do passageiro para a realização da inspeção manual de bagagem e a busca pessoal, devendo esta ser realizada por profissional do mesmo sexo, em sala reservada, com discrição e na presença de testemunha. Não havendo consentimento, ocorrendo resistência à inspeção ou sendo apresentados indícios de objetos, materiais e substâncias cuja posse, em tese, constitua crime, a Polícia Federal realizará a busca pessoa
Ate prova em contrario considero a conduta dos referidos prestadores de serviço como discriminatória, desproporcional e ofensiva, causando humilhação, violação da intimidade e ataque à honra subjetiva da parte reclamante , o que configura ato ilegal e abusivo
Diante de todo ocorrido, aguardo Manifestação
att
Leila Pantoja",http://http://www.anac.gov.br/,22,5,4,3,1
anac-agencia-nacional-de-aviacao-civil,https://cidadao.reclameaqui.com.br/298633/anac-agencia-nacional-de-aviacao-civil/guarda-volumes-do-aeroporto-do-galeao-nao-funciona-no-period/,Guarda volumes do aeroporto do Galeão não funciona no período das olimpíadas,"No dia 08/08/2016, precisei usar o serviço de guarda volumes no aeroporto do galeão. No site constava que havia a oferta do serviço. Qdo cheguei no aeroporto, depois de perguntar para muitos funcionários, descobri que o serviço não estava sendo ofertado no período das olimpíadas por motivos de segurança, mas essa informação só é dada quando vc esta no aeroporto e precisa usar o serviço. O funcionário zombou da minha cara quando disse que precisava guardar a mala, disse que muitos gringos estavam passando pelo mesmo problema e que se eles não conseguiam acessar o serviço, não seria eu, uma reles brasileira que poderia acessar. Perdi um ingresso de um jogo de tênis das olimpíadas por acreditar na informação do site do aeroporto que afirmava que o serviço de guarda volumes estava em operação, além de ter sido ridicularizada pelo funcionário do galeão. Espero que alguém seja responsabilizado e punido pela falta de uma comunicação eficaz sobre a oferta do serviço, além da falta de educação e respeito do funcionário do Galeão.",http://http://www.anac.gov.br/,23,6,5,7,3
anac-agencia-nacional-de-aviacao-civil,https://cidadao.reclameaqui.com.br/299201/anac-agencia-nacional-de-aviacao-civil/acompanhamento-e-site-problematico/,Acompanhamento e site problemático,"
        Reabri uma manifestação no sítio da Anac porque obtive uma resposta meramente burocrática e agora não consigo acompanhar o processo porque no sítio, que já é pouco amigável para reclamações, sou direcionado para fazer todo o cadastro novamente.",http://http://www.anac.gov.br/,24,1,2,5,2
anac-agencia-nacional-de-aviacao-civil,https://cidadao.reclameaqui.com.br/338734/anac-agencia-nacional-de-aviacao-civil/voo-lotado-latam/,Vôo lotado Latam,"Hoje dia 15/06/2017, eu tinha um vôo da Latam com saída de Salvador para Guarulhos (JJ3663), às 9:35. Não sei o porque, mas este mesmo vôo estava cheio, sem assento disponível, e não consegui embarcar. A latam não me deu explicação do que houve, apenas ouvi: 
""Senhora, não tem acento disponível, não posso fazer nada!""
Então fui relocada para um voo da Gol para Congonhas (G3 1571), com saída de Salvador às 13:10, (agora para 13:25, pois acabam de informar que está atrasado, além da mudança de portão de embarque). Cada dia mais complicado viajar. Como cliente e consumidora, espero que sejam tomadas as providências e além de tudo mereço respeito. Sou Arquiteta, perdi uma reunião com clientes e visita à obra.
Atenciosamente,
Mirella Teixeira",http://http://www.anac.gov.br/,25,2,3,7,3
anac-agencia-nacional-de-aviacao-civil,https://cidadao.reclameaqui.com.br/292704/anac-agencia-nacional-de-aviacao-civil/reembolso-da-tam/,Reembolso da TAM,"Para iniciar a reclamação é necessário informar minha total repulsão ao site da LATAM. Como o site está desorganizado e sem informações básicas! Precisei cancelar minha viagem com 2 dias de antecedência. Portanto, liguei (com muita dificuldade consegui ser atendida !) no canal da LATAM, onde me informaram que a LATAM não cobra NoShow. Mesmo assim, fiz o cancelamento através do pedido de reembolso da passagem. 
Texto do email:
 ""Sua Solicitação de Reembolso foi recebida pela TAM LINHAS AÉREAS, setor de 
Reembolso de Passagens. 
O número da sua Solicitação de Reembolso é: 3286377 
A sua Solicitação de Reembolso foi criada em 20/05/2016 07:45:40 hr 
e será analisada pelos nossos atendentes. "" 
Não recebi o valor do reembolso! Não tem informações!
O telefone não atende! Demora horas com aquela música sem fim!
Não sei o valor do meu reembolso!",http://http://www.anac.gov.br/,26,3,3,5,3
anac-agencia-nacional-de-aviacao-civil,https://cidadao.reclameaqui.com.br/350371/anac-agencia-nacional-de-aviacao-civil/aumento-de-precos-e-sem-bagagem/,"Aumento de Preços, e sem bagagem","Bom dia ANAC, tudo bom?
Gostaria de uma explicação, por favor...
Como que uma mesma passagem da Suissa para o Rio de Janeiro, pela TAP, nas mesmas datas, podem ter uma diferença de preço tao grande e sem bagagem, e, com 2 bagagens de 23k, que antes eram 2 de 32k, estão mais caras? Vocês sabem muito bem o que esta acontecendo, mas, mesmo assim, gostaria de uma explicação de vocês, se possível, por favor....
Obrigada
Tenham um ótimo dia...",http://http://www.anac.gov.br/,27,4,1,5,3
anac-agencia-nacional-de-aviacao-civil,https://cidadao.reclameaqui.com.br/365586/anac-agencia-nacional-de-aviacao-civil/nao-consigo-acessar-o-sistema-saci/,Não consigo acessar o sistema SACI,"
        No início do meu curso para Comissária de Bordo, realizei meu cadastro ao sistema ANAC, e agora no fim do curso uma das exigências é escanear todos os documentos no SACI, porém não consigo acesso, aparecem mensagens que não estou cadastrada. Sendo assim, tentei novamente fazer o Cadastro a uma semana, e estou esperando uma mensagem no meu email de confirmação de cadastro que até hoje não chegou. Tenho um prazo pra realizar esse procedimento para que me liberem para fazer a prova da ANAC.  Entrei em contato com os telefones e me informaram não ter o que fazer nesses casos...  O que fazer nesses casos?",http://http://www.anac.gov.br/,28,5,2,3,1
anac-agencia-nacional-de-aviacao-civil,https://cidadao.reclameaqui.com.br/336745/anac-agencia-nacional-de-aviacao-civil/alteracao-de-voo/,Alteração de voo,"Comprei a viagem de Londrina para Rio de Janeiro pela Azul linhas aéreas. A previsão era de chegada no Rio de Janeiro no voo 4233 as 18:25h do dia 26/05. 
A empresa atrasou a partida de Londrina e o voo que me levaria para Rio de Janeiro partiu e fui realocada para um voo 1:00 depois. 
Não fui consultada e nem indenizada pelo atraso. Teria compromisso as 19:00 mas em virtude dessa mudança não pude cumprir com meus compromissos.
Os funcionários não me atenderam nem registraram minha queixa em Viracopps.
Quero registrar aqui a queixa  e solicitar indenização por danos morais.
Maria da Conceição Francisca Pired",http://http://www.anac.gov.br/,29,6,4,7,3
anac-agencia-nacional-de-aviacao-civil,https://cidadao.reclameaqui.com.br/377908/anac-agencia-nacional-de-aviacao-civil/anac-e-sua-conivencia-com-precos-altos-de-passagens-aereas-a/,ANAC  e sua conivência com preços altos de passagens aéreas ainda permitem cobrar pela bagagem,"
        Aquele argumento pífio de que permitir que as companhias aéreas cobrem pela bagagem que isso iria baratear as passagens NUNCA SE CONCRETIZOU, como pode, um órgão, que teoricamente, deveria proteger, ser conivente com tal situação?",http://http://www.anac.gov.br/,30,1,3,5,1
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/379229/inss-ministerio-da-previdencia-social/quero-informacoes-correta/,Quero informações correta,"Eu ligo no 135 e cada atendente me dá uma informação quanto a auxílio maternidade, estou me sentindo prejudicada devido a ligas todas as vezes e ninguém me falar correto sobre o assunto. Quero saber como fico nessa história, sendo que já fui na previdência eles me mandaram ligar no 135, ligo lá cada atendente da uma informação, acho que estão me enrolando então, espero que me expliquem o que eu preciso saber, não quero ter que recorrer na justiça quanto a isso. Obrigada.",NA,31,2,3,7,2
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/377585/inss-ministerio-da-previdencia-social/atualizacao-cadastral/,Atualizacao Cadastral,"Tentei fazer um agendamento pela internet e não completa nenhuma data selecionada. Aparece informando que não ha vagas nas datas e que pode entrar em contato com o 135 para agendar. No 135 informa que se for de telefone fixo, será gratuito e se for telefone móvel, será cobrado o valor de uma ligação local, no caso de não desligar para ser atendido. Só que você aguarda e a ligação é desligada. O QUE FAZER?? Resido em Curitiba no Bairro Vila Izabel, Celular 041.98425-5488",NA,32,3,2,5,1
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/379604/inss-ministerio-da-previdencia-social/nao-consigo-marcar-o-recurso-do-auxilio-por-incapacidade/,Nao consigo marcar o recurso do auxílio por incapacidade,"Estou tentando marcar um recurso no INSS do beneficio, porque o meu pedido de auxílio doença está sendo recusado e não se consegue marcar nem pelo 135, nem pela internet e muito menos pessoalmente na agência. Já fiz várias perícias, Inclusive o meu ultimo indeferido passei pela mesma situação de marcação de recurso por 30 dias e não consegui marcar o recurso, pois nunca tinha data disponível, tive que esperar completar 31 dias para marcar uma pericia nova e não como recurso
Tenho exames, receitas e relatórios que comprovam a minha incapacidade de exercer funções elaborativas e que comprovam que estou inapto ao trabalho e mesmo assim não adianta, frustado com o descaso do INSS. Preciso de respostas. Preciso dos meus direitos adquiridos, isso é um absurdo não estou pedido nada a ninguém somente querendo o que é meu por direito, será que terei que acionar a justiça para ter direito a o que é meu.",NA,33,4,3,5,1
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/378972/inss-ministerio-da-previdencia-social/simulacao-nao-funciona/,Simulação não funciona,"Estou há 4 dias tentando efetuar a simulação do valor da aposentadoria no site e depois de digitar dezenas de informações, o site não envia as informações. Site péssimo!!",NA,34,5,1,3,1
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/379312/inss-ministerio-da-previdencia-social/site-nunca-funciona/,Site nunca funciona,"
        Já há tempos que tento acessar o MEUINSS. No momento do login recebo uma mensagem dizendo que será acessado alguns dados meu e só clicar em concordo, volta para a mesma tela. Se ligo para um atendente tudo que me dizem que é para tentar mais tarde, mas estou tentando desde o início do ano!!",NA,35,6,3,7,3
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/379712/inss-ministerio-da-previdencia-social/nao-quiseram-atender/,Não quiseram atender,"Minha mão foi dar abertura a aposentadoria por idade de contribuição como produtora rural na unidade do INSS de Francisco Beltrão e o atendente  informou que não poderia atender, que deveria fazer o cadastro pela internet (eles são do interior e não tem internet lá). Como um atendente não pode atender presencialmente?
Estou tentando realizar o agendamento online para ela, porém apresenta mensagem Consta divergência nos dados cadastrais. Para mais informações, por favor ligue 135 de segunda à sábado 07h às 22h.
De nenhuma forma é possível agendar.",NA,36,1,2,5,3
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/377748/inss-ministerio-da-previdencia-social/demora-no-reagendamento/,demora no reagendamento,"em abril/2018 compareci an Agencia de Jundiaí para atendimento agendado para revisão de CERTIDÃO DE TEMPO DE CONTRIBUIÇÃO já expedida. 
Em razão de uma palavra no requerimento meu processo não foi recebido com orientação para corrigir o texto (constar REVISÃO). Corrigido, voltei a agendar, pelo 135  porém, só poderia faze-lo depois de 30 dias.
Pois bem, depois de inúmeras tentativas, após 05/05, hj consegui, porém, com aendamento SOMENTE PARA (PASMEM) 06/11. ISSO MESMO NOVEMBRO/18. Ainda que pareça estranho, estando em Jundiaí-SP, o agendamento é feito em CARUARU...
O que fazer, ????? JUDICIALIZAR ?? FACE À NECESSIDADE DO CIDADÃO/CONTRIBUINTE ?
HELIO MADASCHI
OAB-SP 72.608",NA,37,2,4,6,3
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/377455/inss-ministerio-da-previdencia-social/canal-de-atendimentos-nao-funcionam/,Canal de atendimentos não funcionam !,"O telefone 135 não funciona, apenas diz uma mensagem automática que todas as linhas estão ocupadas, ou simplesmente cai a linha. E o formulário para consulta no site também não funciona ! Isso é um absurdo !",NA,38,3,2,5,2
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/379117/inss-ministerio-da-previdencia-social/agendamento/,Agendamento,"
        boa tarde, desde de ontem que eu estou tentando pelo site e por telefone fixo e celular para fazer um agendamento e não consigo, ta perto de vencer a data para recadastramento.Qual a sua explicação? e se tem alguma opção, espera o sistema e vencer a data ou ir em uma agência e eles faram o agendamento loa mesmo?",NA,39,4,2,5,1
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/379986/inss-ministerio-da-previdencia-social/preciso-de-uma-resposta-cade-minha-certidao/,"Preciso de uma resposta, cadê minha certidão???","
        Fiz um reclamação no RA há vários dias. O INSS não presta serviço a quem os paga. Um desserviço ao cidadão. Faz um mês da solicitação de uma certidão, portanto estão VINTE DIAS ATRASADOS. VINTE DIAS ATRASADOS. HOJE NÃO ESTÃO TRABALHANDO. EMBUSTEIROS.",NA,40,5,2,3,2
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/377804/inss-ministerio-da-previdencia-social/e-social/,E-Social,"Gostaria de registrar minha indignação. O MInistério da Previdência criou o tal do esocial e obriga os empregadores a registrar tal número.
Até ai tudo bem, ocorre que os dados do meu NIT/PIS/PASEP 1.902.407.254-1 está com divergência na data de nascimento e ao ligar pro 135 do INSS s consegui agendar para o dia 16/06/2018 apenas para atualizar meu cadastro.
Fui até uma agência da Caixa, fui atendido rápido e o funcionário fez a atualização dos meus dados.
O ""sistema"" do E-Social informa que as atualizações feitas na caixa demoram até 07 (sete) dias para atualizar no sistema.
Fui até uma agência do INSS e os servidores (Que inclusive não estavam fazendo absolutamente nada) me informaram que só poderiam me atender na data agendada.
Isso é um absurdo, tudo isso apenas para atualizar meu cadastro, uma coisa tão simples.
Por conta disso estou impedido de ser incluído na folha do local onde trabalho e não vou poder receber meu salário desse mês.
O Ministério da Previdência deveria criar mecanismos mais simples para atendimentos irrisórios como esses, que não pude fazer nem por telefone.
Por conta desse excesso de burocracia que a fila da previdência é gigantesca.",NA,41,6,5,7,1
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/378999/inss-ministerio-da-previdencia-social/erro/,Erro,"Tento acessar com meu login e senha e ele da a seguinte mensagem de erro:
500
sua requisição gerou um erro inesperado no sistema",NA,42,1,1,5,1
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/378146/inss-ministerio-da-previdencia-social/promocao-enganosa/,Promoção enganosa,"Olá, sou cliente desse shopping, mas dessa vez me senti totalmente enganado. 
Fui induzido e seduzido a comprar o presente do dia das mães, nesse shopping, por conta da promoção na qual a cada 800,00 em compra vc ganharia na hora um bracelete Pandora. Pois bem, gastei até mais e qdo fui trocar minha nota fiscal fiquei sabendo q tinha acabado o bracelete. Um absurdo. Me senti totalmente enganado, decepcionado, iludido. Totalmente desrespeitado. Um verdadeiro lixo humano. Lamentável. Que os consumidores fiquem espertos da próxima vez e não caiam nessas verdadeiras armadilhas. Espero um contato, pois não existe ninguém p atender pelo telefone.",NA,43,2,5,7,2
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/379607/inss-ministerio-da-previdencia-social/nao-consigo-marcar-o-recurso-do-auxilio-por-incapacidade/,Não consigo marcar o recurso do auxílio por incapacidade,"Estou tentando marcar um recurso no INSS do beneficio, porque o meu pedido de auxilio doença está sendo recusado e não se consegue marcar nem pelo 135, nem pela internet e muito menos pessoalmente na agencia. Já fiz várias pericias, Inclusive o meu ultimo indeferido passei pela mesma situação de marcação de recurso por 30 dias e não consegui marcar o recurso, pois nunca tinha data disponível, tive que esperar completar 31 dias para marcar uma pericia nova e não como recurso
Tenho exames, receitas e relatórios que comprovam a minha incapacidade de exercer funções elaborativas e que comprovam que estou inapto ao trabalho e mesmo assim não adianta, frustado com o descaso do INSS. Preciso de respostas. Preciso dos meus direitos adquiridos, isso é um absurdo não estou pedido nada a ninguém somente querendo o que é meu por direito, será que terei que acionar a justiça para ter direito a o que é meu.",NA,44,3,3,5,1
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/378944/inss-ministerio-da-previdencia-social/nao-consigo-agendar-pericia-pelo-inss/,Não consigo agendar pericia pelo inss,"
        Minha esposa foi até a unidade do INSS em Mogi das Cruzes para agendar a pericia, no entanto na triagem ela foi orientada para efetuar o agendamento com Médico, por telefone ou pela internet. O problema é que pelo telefone só cai a ligação quando atendido, e pela internet o site está fora do Ar, a mais de uma semana!
Que tipo de previdência nos temos nos pagamos todo mês e quando precisamos da nisso!!!",NA,45,4,3,5,2
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/377092/inss-ministerio-da-previdencia-social/aposentadoria-indefirida/,aposentadoria indefirida,"ministério da previdência Social inss,não quer SOMAR os registros de CTPS antes de 1991.
conseguí documentos provando o registro de o ano 1969 na Caixa Economica do PIS,
tbgm documentos do registro da empresa em que trabalhei em 1974,
e CTPS de 1973,
entrei com pedido de aposentadoria em 2015,foi negado
entrei com recurso em 2016,foi negado.",NA,46,5,2,3,2
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/377217/inss-ministerio-da-previdencia-social/cade-a-certidao-previdenciaria-para-fins-de-saque-do-pis-pas/,Cadê a Certidão Previdenciária para fins de Saque do PIS/PASEP/FGTS que solicitei há um mês?,"Solicitei via site a certidão acima referenciada e consta que a entrega em minha residência seria feita no prazo de até 15 dias (!?!?!?!?!).
Até o momento não recebi nada (segue anexa foto do comprovante).
Dependo disso para sacar meu FGTS inativo. Quanta incompetência esse país!",NA,47,6,4,7,2
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/378521/inss-ministerio-da-previdencia-social/auxilio-maternidade/,auxilio maternidade,"não consigo fazer meu cadastro, toda vez que tento diz que o  CPF informado não foi localizado. verifique cadastro junto à Previdência Social mesmo estando em situação regular.
não to intendendo . o meu filho já vai fazer 4 meses e agora que soube que mesmo desempregada que poderia da entrada e não consigo fazer o cadastro pela internet .",NA,48,1,2,5,2
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/379966/inss-ministerio-da-previdencia-social/sua-requisicao-gerou-um-erro-inesperado-de-sistema/,SUA REQUISIÇÃO GEROU UM ERRO INESPERADO DE SISTEMA,"TENTEI POR 20 DIAS E SEMPRE APARECE A MESMA MENSAGEM.
ISSO É UMA POUCA VERGONHA E UM DESCASO COM OS USUÁRIOS.",NA,49,2,5,7,1
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/378588/inss-ministerio-da-previdencia-social/sobre-revisao-de-pensao/,Sobre Revisão de Pensao,"Desde de abril de 2009, que recebo uma pensão de pós morte de meu esposo no valor de R$1.719.07, sendo que requero o recebimento de R$408.86, devidamente corrigidos nos termos legais, de auxilio acidente em nome de Irineu Pereira Oliveira, NIT 1.023.824.815_9, tendo em vista a requerente ser a beneficiária da pensão do mesmo e constar esse valor junto ao INSS em nome dele. Sendo que tenho prioridade. O número do processo é 461952732. Grato Valdelice Alves de Oliveira.",NA,50,3,1,5,2
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/378423/inss-ministerio-da-previdencia-social/aposentadoria-por-tempo-de-servico/,Aposentadoria por tempo de serviço,"Completei o tempo exigido para aposentar, dei entrada após varios acertos na unidade em atibaia, minha resposta era para ser acompanhada pelo computador no site meu inss esperei até a data limite 07/05/18 e não obtive nenhuma resposta até hoje...",NA,51,4,3,5,1
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/378369/inss-ministerio-da-previdencia-social/meu-inss/,meu inss,"
        Não consigo entrar e isso é triste n poder usar um serviço tão simples.",NA,52,5,1,3,0
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/379834/inss-ministerio-da-previdencia-social/auxilio-doenca/,Auxilio doença,"
        Sofri um acidente no trânsito , entrei pelo INSS, porém não recebi o auxílio previsto e nenhuma informação referente a isso .",NA,53,6,2,7,1
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/377330/inss-ministerio-da-previdencia-social/desconto-indevido/,Desconto indevido,"Sou aposentado e neste pagamento de abril descontaram indevidamente um valor de r$ 57,90 para uma entidade chamada ANAPPS,  não sei o que é nunca autorizei e quero meu dinheiro de volta sou aposentado e ganho pouco para ser roubado.",NA,54,1,4,5,1
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/379075/inss-ministerio-da-previdencia-social/erro-no-acesso-ao-cat/,Erro no acesso ao CAT,"
        Há dois dias tentando preencher um CAT. Primeiro, abria o programa e ao inserir os dados iniciais, depois a tela fechava. Agora não abre mais, apresenta mensagens de erro.
Lema dos órgãos públicos brasileiros: ""SE PODE PIORAR, PARA QUÊ FACILITAR?!""
Nos desanima!!",NA,55,2,3,7,3
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/379719/inss-ministerio-da-previdencia-social/preciso-da-certidao-de-tempo-de-servico/,Preciso da certidão de Tempo de serviço,"Fiz a solicitação dia 03/05.  Até hoje nada. Telefono, passo lá, telefono, passo lá, telefono. Esperei 2 meses para ser atendida por uma agência quase sem movimento. Deram 10 dias pra ficar pronta, o que é um abuso. Vai fazer um mês que estive lá. Quero minha certidão já. Paguei tudo e mais um pouco pro INSS. Exijo respeito ao cidadão. Façam cumprir os meus direitos. Deixem de ser obsoletos. Atendam quem sustenta vocês.",NA,56,3,5,5,2
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/377935/inss-ministerio-da-previdencia-social/falha-em-download-de-documentos-do-e-recursos/,Falha em download de documentos do e-Recursos,"
        Ao fazer acesso ao site https://consultaprocessos.inss.gov.br/ após listar o processo, aparece as informações do mesmo. porem quando solicito para fazer o download do documento, aparece o seguinte erro: ""Um erro inesperado ocorreu ao buscar o documento""
É meu direito ter o documento porque estou utilizando meu CPF e senha para entrar no sistema.
Solicito providencias.",NA,57,4,2,5,1
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/379305/inss-ministerio-da-previdencia-social/desconto-de-emprestimo-nao-recebido/,Desconto de emprestimo nao recebido,"Protocolo do dia 04.05 as 14h08 numero DOC201838220216 feito pelo 135 da Previdencia. Afirma que ha um emprestimo contratado em abril 2018 como Ativo. Mas, esse segundo o Banco Itau, foi negado e por isso nao foi repassado o credito. Prova disso aparece nos extratos. Preciso que seja estornado o desconto e repassado o valor na integra do beneficio do meu pai. Parcela de R$ 61,69 e contrato de R$ 1977 aproximadamente. Tem que falar comigo pois meu pai nao tem acesso a tecnlogia e nao escuta muito bem. Queremos solucao. Ja falei com o Itau tambem e um joga pro outro.",NA,58,5,3,3,0
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/377344/inss-ministerio-da-previdencia-social/catia-luzia-dos-santos-marins/,Cátia Luzia dos Santos Marins,Normalmente recebo no segundo dia útil hoje é 07 de maio  até hoje não foi depositado na minha conta corrente.,NA,59,6,1,7,2
inss-ministerio-da-previdencia-social,https://cidadao.reclameaqui.com.br/377694/inss-ministerio-da-previdencia-social/agendar-pericia/,Agendar Perícia,"
        Estou tentando marcar perícia para concessão  de um benefício para meu filho que é Autista na qual minha esposa precisa acompanhá lo sem capacidade de trabalhar e não conseguimos por nenhum canal cedido sempre consta sistema inativo.",NA,60,1,2,5,2
