orgao,link,titulo,reclamacao
http://www.anp.gov.br,https://cidadao.reclameaqui.com.br/264871/anp-agencia-nacional-do-petroleo-gas-natural-e-biocombustiv/nao-emissao-de-nota-fiscal/,Não emissão de Nota fiscal ," 
        Posto operando sem emissão de cupom fiscal, ou nota.         "
http://www.anp.gov.br,https://cidadao.reclameaqui.com.br/224886/anp-agencia-nacional-do-petroleo-gas-natural-e-biocombustiv/comgas-desrespeito-ao-consumidor/,comgas desrespeito ao consumidor ," 
        A comgas não cumpre serviços. Me deixou sem gás do.dia 1/4 até hoje 4/4 as 11;57. a conta esta paga desde 1/4 eles foram informados mas não solucionam o problema!  4 dias sem banho e sem ligar o fogão,  gastando pra.comer Na rua!  E ainda me cobrando esta porcaria de serviços mal prestados. Incompetentes! Ferem o código de defesa do.consumidor e não são punidos!         "
http://www.anp.gov.br,https://cidadao.reclameaqui.com.br/55939/anp-agencia-nacional-do-petroleo-gas-natural-e-biocombustiv/08009700267-e-palhacada-ne/,"08009700267 é PALHAÇADA, NÉ???????? "," 
        Estou a dias TENTANDO esse numero, para fazer a denuncia de um posto de combustivel, que por anos vem comercializando combustível adulterado. Só pode, pois meu carro só dá problemas e literalmente NÃO ANDA, quando alí abasteço. Bela Vista Combustíveis-v.Angelo Franzin, 566, em São Pedro- sp.No 0800 9700267, a  gravação começa e termina ininterruptamente do um ao cinco, não importando qual digito.Mais uma vez, ficamos SEM ter para onde correr. ONDE estão as agências do GOVERNO, sustentadas com o dinheiro suado do povo, as quais existem para DE VERDADE fiscalizar e punir?Heim ANP??????????????         "
http://www.anp.gov.br,https://cidadao.reclameaqui.com.br/272692/anp-agencia-nacional-do-petroleo-gas-natural-e-biocombustiv/site-do-orgao-publico-nao-tem-a-opcao-de-fazer-reclamacoes/,Site do órgão publico não tem a opção de fazer reclamações!! ," 
        Viajei ao Paraná e me senti lesado por um posto de combustíveis que colocou 37 inacreditáveis litros de combustível em meu carro que estava com meio tanque e cuja capacidade do tanque é de apenas 53 litros. Ao buscar pelos sites do órgão observei que não há opção para registrar minha reclamação, nem de anexar a cópia da nota fiscal que fotografei para provar o abastecimento e assim solicitar uma averiguação.
Em momentos onde os principais órgãos deveriam desBURROcratizar os serviços o que observei é exatamente o contrário, percebo que querem mesmo é dificultar o direito a solicitar estes serviços.         "
http://www.anp.gov.br,https://cidadao.reclameaqui.com.br/254192/anp-agencia-nacional-do-petroleo-gas-natural-e-biocombustiv/vasilhame-para-compra-a-granel-de-combustiveis/,Vasilhame para compra a granel de combustíveis ," 
        Desejo registrar uma reclamação sobre os vasilhames destinados a compra e transporte de combustíveis a granel cuja utilização agora é obrigatória.
Como podem tais vasilhames serem mais seguros se quando vamos despejar o conteúdo do recipiente metade dele escorre pela borda e pela lateral do vasilhame indo parar no chão?
É de admirar que alguém com formação técnica tenha desenvolvido um produto com tal desempenho, e é de admirar ainda mais que a ABNT aprove tal produto alegando justamente a segurança.         "
http://www.anp.gov.br,https://cidadao.reclameaqui.com.br/229082/anp-agencia-nacional-do-petroleo-gas-natural-e-biocombustiv/anp-nao-fiscaliza/,anp nao fiscaliza ," 
        fiz uma denuncia na anp com numero de protocolo 0000213088 ja a bastante tempo e ate agora nada foi resolvido
alem da anp fiz tambem na prefeitura que ate agora tambem nao tomou nenhuma providencia.
vou ter que esperar ainda quanto tempo? porque ja se passou um mes e nada foi feito.
quero que resolvam o mais rapido possivel.         "
http://www.anp.gov.br,https://cidadao.reclameaqui.com.br/224094/anp-agencia-nacional-do-petroleo-gas-natural-e-biocombustiv/agencia-encobre-as-falcatruas-dos-postos/,AGENCIA ENCOBRE AS FALCATRUAS DOS POSTOS ," 
        A ANP NÃO TOMA ATITUDES PUNITIVAS E ENCOBRE AS AÇÕES FRAUDLENTAS DOS POSTOS. RECLAMEI DE UM POSTO DE GASOLINADA IPIRANGA  EM CARAZINHO RS E NADA FOI FEITO. UM CABIDE DE EMPREGOS SEM SERVENTIA E MAIS UMA AGÊNCIA SANGRADORA DOS RECURSO DO PAÍS SEM NENHUMA SERVENTIA. ESTOU ATÉ HOJE AGUARDANDO UMA SOLUÇÃO         "
http://www.anp.gov.br,https://cidadao.reclameaqui.com.br/213510/anp-agencia-nacional-do-petroleo-gas-natural-e-biocombustiv/2-via-de-conta-ceg-impossivel-conseguir/,2ª Via de Conta - CEG - Impossível conseguir ," 
        Boa Tarde!
Gostaria de entender porque a CEG disponibiliza Agência Virtual, se você não consegue acessar os Serviços;
Estou tentando retirar a 2ª via da minha conta, tendo em vista que por alguma razão, não recebi a conta, e me parece impossível conseguir seja por telefone, ou internet.
Eu como cumpridor das minhas obrigações, tenho prazer em manter minhas contas em dia, e não será diferente dessa vez;
Peço que me enviem a conta por algum meio de comunicação.
Aguardo!         "
http://www.anp.gov.br,https://cidadao.reclameaqui.com.br/212960/anp-agencia-nacional-do-petroleo-gas-natural-e-biocombustiv/agencia-suspeita-de-encobrir-fraudes-nos-combustiveis-pois-n/,AGêNCIA SUSPEITA DE ENCOBRIR FRAUDES NOS COMBUSTIVEIS POIS NÃO DÁ RETORNO AO CONSUMIDOR ," 
        FIZ UMA RECLAMAÇÃO NA ANP , mas como não obtive nenhum retorno liguei para esta agência. Fui informado que o consumidor não é informado sobre as decisões ou sobre o desfecho da reclamação.
segue a reclamação abaixo
Só abastecia na rede ipiranga, (conforme posso provar pelo programa KM DE VANTAGENS IPIRANGA) e aqui na minha cidade, Carazinho RS inclusive na Abast De Combs Edith Guiomar Ltda.Fiquei com meu carro parado na oficina a por 2 semanas porque a bomba de combustivel queimou. Motivo gasolina de péssima qualidade. num carro que tinha 10.000 km. Sou representante comercial e fiquei 15 dias sem trabalhar, além disso o gerente do posto esteve na agencia Chevrolet da cidade viu o combustivel ""podre"" que vende e teve a capacidade dizer que não era a causa. Enquanto isso eu que fui burro de acreditar na Ipiranga fiquei sem trabalhar e além disso em caso de urgência tive que pagar por uma locação de veículo vou aguardar.a Ipiranga ASSUMIU A RESPONSABILIDADE NO MOMENTO QUE SE POSICINOU DA SEGUINTE FORMA :
protocolo de atendimento !
1-189272560
""-Prezado Airton, 
Agradecemos o contato e informamos que a Ipiranga realiza a monitoramento dos combustíveis comercializados pela sua rede através de Veículos de Controle de Qualidade, realizando nos postos os ensaios de recebimento como teor de etanol na gasolina, densidade de combustíveis, grau de pureza do etanol, presença de marcadores (que identificam a origem do combustível). Amostras também são coletadas para a realização de cromatografia, um teste laboratorial, que detalha os componentes existentes na composição da gasolina.  
Ressaltamos que a ANP (Agencia Nacional de Petróleo) divulgou a Resolução ANP na 9, de 7.3.2007 que trata do controle da qualidade do combustível automotivo líquido adquirido pelo revendedor varejista para comercialização e que de acordo com essa nova portaria, é de responsabilidade do revendedor, caso solicitado pelo consumidor, realizar o teste do combustível no posto.
Informamos que o Posto em questão foi visitado pelo Controle da Qualidade na data de 12/11/14, onde todos os combustíveis foram analisados e encontravam-se dentro das especificações exigidas.
Continuamos a disposição para maiores esclarecimentos.
Atenciosamente,
Equipe Canal Direto Ipiranga
DIANTE DA IRRESPONSABILIDADE DE AMBOS , RECORRO A ANP PARA QUE COIBA ESTE TIPO DE FRAUDE E FISCALIZE COM MAIS RIGOR OS POSTOS E DISTRIBUIDORAS, ALÉM DISSONÃO ABRO MÃO DOS DANOS QUE ESTA FALCATRUA ME CUSTOU E EXIJO A REPOSIÇÃO DOS VALORES GASTOS POR CAUSA DE MANOBRA FRAUDULENTA.
Airton Sossmeier
Prezado(a) Senhor (a) AIRTON SOSSMEIER 
Em atendimento à sua solicitação, informamos que sua denúncia referente ao  ABASTECEDORA DE COMBUSTÍVEIS EDITH GUIOMAR LTDA,CNPJ: 06.954.851/0005-83 foi registrada e será levada em consideração na próxima ação de fiscalização a ser programada para a região. Por uma questão de planejamento e segurança das ações, a data não pode ser informada aos denunciantes, mas apenas às autoridades locais que possam vir a atuar em conjunto com a ANP (por exemplo, polícia, promotores de justiça, corpo de bombeiros, etc.). Assim, os roteiros da área de fiscalização são estabelecidos e a ANP pode autuar e interditar Postos, em caso de irregularidades comprovadas. Entretanto, a ANP não fornece respostas individuais às denúncias recebidas. Caso o posto sofra alguma autuação ou interdição de suas bombas, após regular processo, o fato será tornado público. A análise do combustível só tem valor jurídico se o produto for coletado diretamente na bomba por fiscal da ANP ou de órgão conveniado, desde que seguindo os procedimentos de coleta definidos em instrução específica. Uma vez no tanque, o produto estará misturado com os de abastecimentos anteriores e com resíduos do tanque, ou seja, será contaminado. A defesa de direitos dos consumidores quanto a eventuais danos causados ao seu veículo, não está no âmbito de atuação da ANP. Portanto, para pedidos de ressarcimento, Vossa Senhoria deverá obter orientação dos órgãos de defesa do consumidor: PROCON ou Ministério Público, caso não exista PROCON em sua cidade. 
Gostaríamos de reiterar que estamos ao dispor para qualquer informação adicional, seja através do ""Fale com a ANP"", desta Agência, disponível em nosso site www.anp.gov.br , ou na Central de Atendimento /ANP:  0800 970 0267.
Atenciosamente,
Centro de relações com o Consumidor - CRC / ANP
Msmartins 
EXIJO QUE A ANP Dê RETORNO DAS DENÚNCIAS DE FORMA CLARA, TRANSPARENTE E ÁGIL.         "
http://www.anp.gov.br,https://cidadao.reclameaqui.com.br/334480/anp-agencia-nacional-do-petroleo-gas-natural-e-biocombustiv/etanol-ineficiente-ruim-para-pegar-o-carro-nas-partidas/,"Etanol ineficiente, ruim para pegar o carro nas partidas "," 
        Cara agencia venho por meio desta reclamar do Etanol abastecido no ONU Auto Posto de Serviços Ltda,Av das naçoes unidas ,129 ,Centro São Bernardo do Campocnpj 185101040001-01.Costumeiramente abastecia nesse estabelecimento e nunca tive problemas.Mas na data de 19 de abril de 2017 abasteci 39,59 litros o qual o desempenho do meu veiculo o qual e revisado e nao apresenta falhas mecânica ou de injeção eletrônica.
Apos esse abatecimentos tive varios aborrecimerntos de falha e de ignição de partida. Com isso fui falar com o responsavel supostamente designado como gerente, chamado Anderson o qual não foi nenhum pouco receptivo e ignorante.Não tendo aceitação que poderia haver problema com o combustivel me tratando com desdenho e indicou que eu procurasse meu mecanico .Questionei o que o mecanico faria. Ele respondeu sordidamente se fosse um bom mecanico me dava a solução mas foi mais comodo repassar um problema a terceiro ou seja o problema e meu e não do combustivel que esse estabelecimento vendeu.Apos essa decepcionante conclusão vim por meio dessa demonstrar minha insatisfação e também fico questionando a autenticidade desse combustivel.Nota fiscal extrato 043428 SAT 000275002 de 19/4/2017 11:19 h         "
http://www.anp.gov.br,https://cidadao.reclameaqui.com.br/235367/anp-agencia-nacional-do-petroleo-gas-natural-e-biocombustiv/combustivel-adulterado/,Combustível adulterado ," 
        Quero deixar aqui minha reclamação contra o Posto Felicidade, que fica na GO060, saída pra Trindade, ao lado do Terminal Vera Cruz.
Em qualquer posto que eu abasteço, no etanol meu carro faz 13km/l.
Em situação de emergência, tive que abastecer nesse posto, e isso aconteceu nas 3x que abasteci lá, com etanol mais barato, teoricamente, teria que andar mais, porém, não acontece, o carro faz no máximo 6km/l.
Não sei se eles roubam na quantidade, ou se o Etanol é adulterado.
Sem contar que não dão qualquer comprovante fiscal.
Sei que isso acontece em vários postos aqui em Goiânia, mas deixo aqui minha indignação com esse posto, que é o que conheço.         "
http://www.anp.gov.br,https://cidadao.reclameaqui.com.br/224067/anp-agencia-nacional-do-petroleo-gas-natural-e-biocombustiv/cia-estadual-de-gas-atrasos-no-relacionamento-com-o-cliente/,CIA. ESTADUAL DE GÁS - atrasos no relacionamento com o cliente ," 
        A Cia. Estadual de Gás RJ oferece ao usuário um portal. Sou cadastrado lá. Hoje, precisei usar e não funcionou. Telefonei pro SAC. Depois de me identificar, a atendente resolveu ""atualizar"" o meu cadastro sem sequer saber o que eu desejava. Ora, o funcionário da CEG havia acabado de cortar meu gás, por uma conta involuntariamente esquecida na gaveta, de dezembro de 2014, no valor de R$45. Queria verificar se estava esquecida mesmo da conta (minha mulher e eu achávamos que não), o valor, recuperar a segunda via etc. 
Enfim, nada funciona: o site não acata meu cadastramento nem da minha mulher (login e senha não conferem, o SAC diz que só pela web que se recupera isso... O atendimento telefônico não ouve primeiro o cliente (afinal,eu liguei para receber meu problema, não o da CEG). A segunda via só pode ser enviada pelos Correios (por que não pelo email que me pedem pra confirmar), não pode me informar nada, só me resta ir a uma agencia longe daqui. Em tempos de internet? Como pode? Como se não bastasse, por que o funcionário que corta o gás debocha do cliente, como se ele fosse um duro, fodido,que não tem dinheiro pra pagar a conta. E ainda comenta com o zelador (que o conduziu ao relógio) que ""com ele é assim mesmo""?
Cesar Oliveira
Código do cliente: 7758624-6         "
http://www.anp.gov.br,https://cidadao.reclameaqui.com.br/283874/anp-agencia-nacional-do-petroleo-gas-natural-e-biocombustiv/prazo-para-reestabelecer-fornecimento-de-gas-natural/,Prazo para reestabelecer fornecimento de gás natural ," 
        Número do cliente: 7391497-0
Protocolo da CEG: 2693266121
Data:28-março-2016
Hora: 21:41
Reclamacao. O atendente Wiliam me informou que a CEG tem prazo de 8 horas para reestabelecer o fornecimento de gás natural. Isso procede? Onde isso está escrito, por gentileza? Sendo considerado um serviço de utilidade pública, como eu creio, esse prazo não me parece justo. Estou buscando informação concreta, portanto, se esse prazo de 8 horas for legal, por gentileza indicar o item de contrato onde isso está escrito.          "
http://www.anp.gov.br,https://cidadao.reclameaqui.com.br/55940/anp-agencia-nacional-do-petroleo-gas-natural-e-biocombustiv/acabo-de-ligar-e-a-gravacao-me-manda-ligar-amanha/,ACABO DE LIGAR E A GRAVAÇÃO ME MANDA LIGAR AMANHÃ !!!!! ," 
        Abasteci, infelizmente, meu carro semi novo, hoje com apenas 17 mil kilometros em um posta de gasolina com Bandeira Petrobrás na cidade de Suzano - SP. 
Cheguei ao meu destino porque era perto e provavelmente a gasolina ""boa"" que havia no cano é que foi usada. Ao dar a partida na hora de sair do trabalho o carro não queria pegar !! Com muito custo, consegui dar a partida, mas ele foi falhando até a metade do caminho, onde consegui ajuda eu outro posto de Bandeira Shell. Os próprios frentistas, ao sentirem o cheiro que saia do escapamento afirmaram que eu havia colocado ""solvente no meu carro !!! ABSURDO !!! Malditos dono daquele posto com Bandeira Petrobrás !! ENDEREÇO: av. GOVERNADOR MÁRIO COVAS, 1935 - SUZANO - SP.
Acontece que tentei ligar para a A.N.P. -Agencia Nacional de Petróleo e uma gravação me manda ligar amanhã porque hoje é feriado !!!! Feriado ? Onde ? Hoje é 25 de Junho de 2014 !!! PRECISO FAZER A DENÚNCIA RÁPIDO ANTES QUE OS BANDIDOS VENDAM TODO O SOLVENTE !!!         "
http://http://www.dpf.gov.br,https://cidadao.reclameaqui.com.br/352088/pf-departamento-de-policia-federal/agendamento-para-emitir-passaporte/,Agendamento para emitir passaporte ," 
        Paguei a guia GRU e não consigo agendar um dia para o atendimento presencial. Viajo dia 28/12/2017 e não há datas disponíveis.
nº da solicitação: 1.2017.0002958303         "
http://http://www.dpf.gov.br,https://cidadao.reclameaqui.com.br/347226/pf-departamento-de-policia-federal/nao-reconhecimento-do-pag-da-gru-passaporte/,Nao reconhecimento do pag da GRU - passaporte ," 
        Paguei a GRU tem 3 dias e o site da PF diz que não reconhece o pagameto, impedindo o agendamento. Nao consigo entrar em contato por outros meios. Confirmei com o banco que o pagamento ocorreu normal.         "
http://http://www.dpf.gov.br,https://cidadao.reclameaqui.com.br/347063/pf-departamento-de-policia-federal/prazo-demorado-da-conferencia-e-coletas-de-dados-para-solici/,Prazo demorado da Conferência e coletas de dados para solicitado do passaport ," 
        Boa tarde 
Estou aguardando desde do dia 28/07 a coleta e conferências dos meus dado pessoais.
Até hoje não vi retorno para realizar o agendamento. Gostaria de saber o que está ocorrendo.
Sou Vanessa Souza Costat da Silva 
Desde de já agradeço a atenção 
 Vanessa S. Costa da Silva         "
http://http://www.dpf.gov.br,https://cidadao.reclameaqui.com.br/354657/pf-departamento-de-policia-federal/atendimento-policia-federal-porto-alegre-emissao-passaporte/,Atendimento Polícia Federal Porto Alegre - emissão passaporte ," 
        Esta semana fui emitir meu passaporte na Polícia Federal de Porto Alegre (Praia de Belas) e tive uma péssima experiência com as agentes. Ambas foram extremamente sem educação e mostraram claramente que estavam de mal com a vida. Fico triste que nosso dinheiro de impostos sirva para pagar gente assim.         "
http://http://www.dpf.gov.br,https://cidadao.reclameaqui.com.br/356919/pf-departamento-de-policia-federal/preenchimento-formulario-passaporte/,PREENCHIMENTO FORMULARIO PASSAPORTE ," 
        Venho informar que o site da Polícia Federal, na parte de ""Nova solicitação de passaporte"" está com problemas. Não consigo terminar o formulário eletrônico visto que, em todas as sessões que há a opção de pôr ""Cidade"", esta não me deixa escolher. Não há opções a se mostrar. Sendo elas opções obrigatórias, eu não consigo finalizar o formulário, sendo assim, não consigo solicitar o passaporte (visto que esse é o único meio a ser feito o pedido).
Informo que já foi feito o teste em outro navegador, para ver se o problema era ou não com o site. O mesmo problema ocorre.
Peço urgentemente que resolvam esse problema ou mostrem outros canais que posso fazer esse requerimento.
Grata.         "
http://http://www.dpf.gov.br,https://cidadao.reclameaqui.com.br/352863/pf-departamento-de-policia-federal/impossibilidade-de-retirada-de-passaporte-descaso/,"Impossibilidade de retirada de passaporte, descaso! "," 
        No dia 30 de outubro contatei a Polícia Federal de Presidente Prudente para me informar se a unidade estaria aberta sexta-feira dia 03 de novembro para retirada do meu passaporte, porém, para minha surpresa quando cheguei lá estava fechado, além disso, em nenhum lugar havia comunicado que estaria fechado, nem site, nada!Moro em São Paulo capital e me desloquei até a cidade para efetuar a retirada documento, vale ressaltar que para isto tive que faltar no meu trabalho e serão descontados três dias do meu salário.O prazo de retirada do meu passaporte é até o dia 10 de novembro, só que eu não posso voltar novamente para Presidente Prudente para buscar o documento. Aguardo uma solução para o meu caso urgentemente!         "
http://http://www.dpf.gov.br,https://cidadao.reclameaqui.com.br/342518/pf-departamento-de-policia-federal/suspensao-da-emissao-de-passaporte-cidadao-lesado/,SUSPENSÃO DA EMISSÃO DE PASSAPORTE - CIDADÃO LESADO ," 
        Absurdo a suspensão de passaporte no Brasil, um serviço essencial que nunca poderia ser interrompido pois cancela o direito do cidadão de ir e vir (como está na constituição), além de ser pago, e muito bem pago. E nós como ficamos? Calados!!!
Estou com viagem marcada para dentro de 3 dias, passagem e hotel pagos e até hoje sem passaporte.
Ninguém responde por esta situação, a Policia diz que nada pode fazer, as Ouvidorias, tanto da Polícia quanto da Casa da Moeda, nem respondem seus emails. Falar com os chefões é impossível. Estamos como sempre abandonados, roubados e desmoralizados junto ao governo e devemos assumir o prejuízo financeiro, engolir as frustrações e esperar mais um ano para quem sabe termos a oportunidade de viajar nas próximas férias para rever a família, ou mesmo passear.
Os passaportes iniciaram esta semana a ser impressos mas seguirão a ordem cronológica de entrada e não, como seria o mais correto, dando prioridade àqueles que já tem passagens compradas. É incompetência atrás de incompetência!
Sei que essa reclamação não irá resolver nada, mas pelo menos será uma voz de uma cidadã inconformada com tamanho descaso.         "
http://http://www.dpf.gov.br,https://cidadao.reclameaqui.com.br/357061/pf-departamento-de-policia-federal/agendamento-passaporte/,Agendamento Passaporte ," 
        Olá
venho por meio dessa pedir uma solução, já paguei meu GRU e ainda não liberaram para que eu possa fazer o agendamento do meu passaporte e eu necessito dele o quanto antes, aguardo um retorno. 
Número de protocolo 1.2017.0003571353         "
http://http://www.dpf.gov.br,https://cidadao.reclameaqui.com.br/355774/pf-departamento-de-policia-federal/problemas-no-preenchimento-da-solicitacao-de-passaporte/,Problemas no preenchimento da solicitação de passaporte ," 
        Ao final do preenchimento do formulário para a solicitação de passaporte no site da Policia Federal, ao enviar, o mesmo da ERRO: Erro na realização da operação.         "
http://http://www.dpf.gov.br,https://cidadao.reclameaqui.com.br/353559/pf-departamento-de-policia-federal/a-loja-e-enganacao-http-adlloja-net-br/,a loja e enganacao http://adlloja.net.br/ ," 
        perguntei no email do outlook a chegada do meu motorola z2 play 699 reais eles me disseram q era do pcc q se eu incomodasse de novo eles matariam minha vo e meu tio no endereço q forneci pela entrega do meu produto q e o motorola z 2 a mensagem no meu email foi a seguinte:PCC ""compra motorola moto z2 ai pablo anibal vamo t estica o chiclete, melhor deixa queto c quise atrapalha correria vc ou tua familia vai recebe a visita de um dedo mole. sabemo onde é teu cafofo.pablo anibal gonçalves entregue para vo maria ou tio itagiba
rua doutor fábio helvécio ferreira borges 58
casa
panoramico
patos de minas mg, Minas Gerais, 38705395 qualquer coisa me contate no meu email ou facebook pablo__goncalves@outlook.com pablo a. gs         "
http://http://www.dpf.gov.br,https://cidadao.reclameaqui.com.br/344521/pf-departamento-de-policia-federal/policia-federal-embolsou-dinheiro-de-idosa/,Polícia Federal embolsou dinheiro de idosa ," 
        Tive que re-agendar entrevista para passaporte para a minha mãe, que tem 80 anos de idade, e não consegui, por causa de greve da PF no ano passado. 
Quando acabou a greve, também não consegui, apesar de já ter pago a taxa, pq eles ""desconhecem"" o protocolo.
Reclamei na ouvidoria da PF no dia 27/07/17 e até agora nada.
Resumindo: embolsaram o dinheiro de uma idosa.
Essa é a Polícia Federal de uma armação chamada Brasil.
Que pessoas maravilhosas.         "
http://http://www.dpf.gov.br,https://cidadao.reclameaqui.com.br/343302/pf-departamento-de-policia-federal/ao-final-da-emissao-de-passaporte-apresenta-erro-erro-na-ope/,Ao final da emissão de passaporte apresenta erro: erro na operação ," 
        Queria saber por que aparece um erro na operação, logo após eu confirmar meus dados para emitir o passaporte, preciso gerar minha GRU.         "
http://http://www.dpf.gov.br,https://cidadao.reclameaqui.com.br/355634/pf-departamento-de-policia-federal/solicitacao-de-passaporte/,Solicitação de passaporte ," 
        Estou tentando a dois dias solicitar um novo passaporte, após preencher todos os dados a página me retorna o seguinte:
Erro:
Erro na realização da operação
Preciso de um novo documento e estou tentando emiti-lo com 6 meses de antecedência do vencimento e mesmo assim não consigo, é uma situação muito desagradável e, infelizmente, não tenho uma opção.         "
http://http://www.dpf.gov.br,https://cidadao.reclameaqui.com.br/355052/pf-departamento-de-policia-federal/telefone-nao-existe/,tELEFONE NÃO EXISTE ," 
        Estou ligando3352-4673 ou (61) 2104-4743, mas dá mensagem que não existem .
O site não deixa agendar o dia de levar os documentos.
Mirian Santos
61-99975-1313         "
http://http://www.dpf.gov.br,https://cidadao.reclameaqui.com.br/353572/pf-departamento-de-policia-federal/nao-consigo-tirar-a-certidao-de-antecedentes-criminais-pelo/,Não consigo tirar a certidão de antecedentes criminais pelo site ," 
        Me chamo Andrea C. , e Venho através deste canal, deixar toda a minha insatisfação e desepção quanto a solução de um problema que persistentemente venho tendo em razão do sistema de informação de consulta de antecedentes criminais de vossa instituição.
Relato que trabalho em uma empresa que presta serviços ao ""RIOGALEÃO, e que por esta razão, a cada 4 meses, nós funcionários da central de atendimento temos que ir a treinamentos ministrados no aeroporto, porém embora eu já tenho ido diversas vezes na polícia federal do centro do rj, até o presente momento nada foi resolvido quanto as atualizações de meus dados no sistema de consulta on-line, e por isso o mesmo só emite uma mensagem dizendo "" não possívelemitir a certidão de antecedentes criminais com base nos dados informados, o que não significa, necessariamente, a existência de resgistro"". Isso já vem ocorrente ha um ano e meio, e até agora o problema persiste.
Devido a situação acima, eu não somente estou sendo muito prejudicada em meu trabalho, uma vez que eles alegam que se na data do treinamento eu não tiver apresentado a certidão, que terão que me dispensar/desligar, como também pelos contrangimentos das chacotas de colegas me perguntando se sou foragida, se matei, etc.
Pelo amor de DEUS....alguém me ajude. Só preciso que minha consulta ao nada consta criminal pela internet funcione, para que eu possa apresenta-lo em meu trabalho sempre que for preciso.
Desde já agradeço e desejo a todos um excelente trabalho.         "
http://http://www.dpf.gov.br,https://cidadao.reclameaqui.com.br/349804/pf-departamento-de-policia-federal/numero-nao-esta-em-servico/,número não está em serviço ," 
        Liguei várias vezes para saber informação sobre passaporte para menor.
E me mandaram ligar para: 
27 3041 8120 até 29
liguei para todos e falam que o número não está em serviço, são 16: 56 horas.
Isso é uma falta de respeito com a população brasileira.         "
http://http://www.dpf.gov.br,https://cidadao.reclameaqui.com.br/353015/pf-departamento-de-policia-federal/servico-de-emissao-de-passaportes/,Serviço de emissão de passaportes ," 
        Bom dia,
Venho reclamar do mau serviço prestado - no caso, ausência de prestação de serviço - pelo setor de emissão de passaportes de Porto Seguro/BA.
Sendo Porto Seguro o município que realiza o serviço de emissão de passaportes mais perto da cidade onde resido, agendei atendimento para aquela localidade no dia 18/10/2017.
Realizei viagem até o local, onde me foi informado que o equipamento apresentava defeito e o atendimento não poderia ser realizado.
Reagendei o atendimento para o dia 6/11/2017, realizei nova viagem e novamente o atendimento restou frustrado em razão de alegada falha no sistema.
Fui aconselhado a entrar em contato por meio de telefone - (73) 3268 1786 - a fim de obter notícia sobre a funcionalidade do sistema, porém, em contato na presente data, não souberam me dar qualquer informação.
Tenho viagem internacional marcada e as reiteradas tentativas frustradas de atendimento, além de causarem prejuízo financeiro com o deslocamento e repetida perda de tempo, ameaçam impossibilitar a viagem e aumentar substancialmente os prejuízos (materiais e morais).
Solicito, portanto, que sejam tomadas providências para o efetiva e eficiente prestação do serviço e que me sejam prestados os devidos esclarecimentos.
Atenciosamente,
Pedro de Souza         "
http://http://www.dpf.gov.br,https://cidadao.reclameaqui.com.br/357155/pf-departamento-de-policia-federal/sistema-fora-do-ar/,Sistema fora do ar ," 
        Infelizmente vivemos à mercê dos serviços públicos. E esta dependência causa uma grande insatisfação pelo desprezo da instituição com seus pares pagadores de impostos e mantenedores desta nação que chamamos de ""república federativa do brasil"". A escrita do nome do País é minusculo e proposital, pois não creio que sejamos uma república, e sim um amontado de leis, poderes e um povo ignorante e permissivo. Somos sobreviventes a este caos, que chamamos de País.
Para contextualizar, marcamos um agendamento 10:20 para o dia de hoje, dia 15/12/2017, com protocolo 1.2017.0003569067 para fazer um passaporte para nossa filha de 2 anos e 4 meses. Quando chegamos 15 minutos antes ao estabelecimento tivemos a notícia de que o ""Sistema estava fora do ar"" e que não havia qualquer previsão de retorno. As opções, segundo atendentes terceirizados, era apenas aguardar indeterminadamente ou simplesmente remarcar.
Diante de tal absurdo, surgem alguns questionamentos, aos quais peço lhe me responder: (a) em pleno 2017, seria tão custoso nos enviar um SMS avisando que não seria possível fazer tal atendimento? (b) Ou seria tão complicado, avisar por telefone? (c) Ou ainda por email? e (d) Ou ainda como em outras instituições que prezam pelo atendimento, ter um sistema de contingência, redundante, para atender minimamente os clientes que já se deslocaram até o estabelecimento?
Sei que pareço um reclamão, mas tenho certeza, que se fosse no Japão, na porta do estabelecimento estaria não agentes terceirizados, mas o próprio superintendente local se desculpando e nos dando algumas opções de verdade. Pois se deslocar com uma criança, pagar estacionamento, esperar e só então ser informado do problema pessoalmente, não deveria ser algo tão costumeiro e tratado com tanto desleixo.
Não tenho pressa em fazer o passaporte, e tão pouco quero dar uma proporção maior ao evento. Mas o que decepciona é que a Polícia Federal é uma das instituições públicas mais bem admiradas deste País, e é de se esperar pelo menos que mantenham isto ou que se faça parecer ser verdade.
Sem mais, agradeço se alguma resposta vier.
Um feliz natal e um próspero ano novo!!         "
http://http://www.dpf.gov.br,https://cidadao.reclameaqui.com.br/349805/pf-departamento-de-policia-federal/problemas-com-o-boleto-para-emissao-de-passaporte/,PROBLEMAS COM O BOLETO PARA EMISSAO DE PASSAPORTE ," 
        O boleto emitido para emissão do passaporte não está sendo aceito para pagamento. O BB envia a mensagem ""BOLETO INVALIDO PARA PAGAMENTO. CONSULTE O BENEF.(C436) (G999-748) Código: S503
Voltei ao Site da PF e emiti um novo boleto. Deu o mesmo erro.
NÃO CONSIGO CONTATO TELEFONICO COM A PF PARA TENTAR SOLUCIONAR O PROBLEMA.
NAO TEM ESSA PERGUNTA NO SITE - NAS PERGUNTAS MAIS FREQUENTES!
Obrigada,
Beth         "
