orgao,link,titulo,reclamacao
http://http://www.anac.gov.br/,https://cidadao.reclameaqui.com.br/337498/anac-agencia-nacional-de-aviacao-civil/nao-consigo-falar-no-telefone/,NÃO CONSIGO FALAR NO TELEFONE. ," 
        Estou com um problema com a empresa GOL e preciso de informações da ANAC. Não consigo contato com nenhum nesses telefones: 163 diz que não existe, o (61)3314 4155 da ouvidoria chama e fica mudo em espera e não atende e o 0800 está desativado. Comprei bilhetes de passagens cerca de quase 2 meses atrás e a GOL cancelou o meu horário de voo de retorno. Eles estão me oferecendo horários que não me atendem e disseram que se eu quiser, a empresa me reembolsa parcialmente. Resumindo, sobre a Resolução 400 quero dizer que não tenho interesse em reembolso, nem mesmo nos outros horários que me ofereceram, porque fogem dos meus compromissos já firmados. Preciso saber se tenho direito que a GOL me acomode em um horário bem próximo numa outra empresa aérea. Aguardo retorno.         "
http://http://www.anac.gov.br/,https://cidadao.reclameaqui.com.br/378913/anac-agencia-nacional-de-aviacao-civil/reembolso/,Reembolso ," 
        Solicitei o reembolso na empresa aerea TAP em 22 de marco de 2018 e ate o momento nao recebi o reembolso. Diante disso fiz uma reclamacao na empresa TAP, sob o numero 2018 146943, e tambem infelizmente ate o momento nao me responderam. Por favor se puder me ajudar agradeco         "
http://http://www.anac.gov.br/,https://cidadao.reclameaqui.com.br/338733/anac-agencia-nacional-de-aviacao-civil/voo-lotado-latam/,Vôo lotado Latam ," 
        Hoje dia 15/06/2017, eu tinha um vôo da Latam com saída de Salvador para Guarulhos (JJ3663), às 9:35. Não sei o porque, mas este mesmo vôo estava cheio, sem assento disponível, e não consegui embarcar. A latam não me deu explicação do que houve, apenas ouvi: 
""Senhora, não tem acento disponível, não posso fazer nada!""
Então fui relocada para um voo da Gol para Congonhas (G3 1571), com saída de Salvador às 13:10, (agora para 13:25, pois acabam de informar que está atrasado, além da mudança de portão de embarque). Cada dia mais complicado viajar. Como cliente e consumidora, espero que sejam tomadas as providências e além de tudo mereço respeito. Sou Arquiteta, perdi uma reunião com clientes e visita à obra.
Atenciosamente,
Mirella Teixeira         "
http://http://www.anac.gov.br/,https://cidadao.reclameaqui.com.br/339532/anac-agencia-nacional-de-aviacao-civil/a-lenda-de-diminuicao-precos-das-passagens-com-a-retirada-ba/,A lenda de diminuição preços das passagens com a retirada bagagem gratuita ," 
        Semana passada comprei passagem na promoção da GOL - R$ 128 (com bagagem). Hoje na promoção da gol para mesmo voo tarifa light R$ 158 (sem bagagem)...  kkkk... só tipico brasileiro mesmo para acreditar nessa historinha da ANAC de reduzir preços ao consumidor... Vivemos no Brasil, não havia dúvidas em relação ao verdadeiro resultado final.         "
http://http://www.anac.gov.br/,https://cidadao.reclameaqui.com.br/347517/anac-agencia-nacional-de-aviacao-civil/avioes-voando-baixo-e-fazendo-muito-barulho/,Aviões voando baixo e  fazendo muito barulho. ," 
        A partir deste mês de setembro de 2017, durante todo tempo, avioes de pequeno porte começaram a fazer rota aérea na região do Bairro Saliado Filho  em Belo Horizonte/MG. O barulho é insuportável, uma vez que os  aviões são  pequenos e voam baixo, além dos vôos serem intermitentes.         "
http://http://www.anac.gov.br/,https://cidadao.reclameaqui.com.br/365358/anac-agencia-nacional-de-aviacao-civil/1-via-da-indentidade/,1ºVIA DA INDENTIDADE ," 
        JÁ TEM MAIS DE UM MÊS QUE VENHO ENTRANDO NO SITE DA POLICIA CIVIL PARA AGENDAR A 1º DA IDENTIDADE DA MINHA FILHA E NÃO CONSIGO  AGENDAR PELO SISTEMA  QUE SO INFORMA QUE NAO TEM VAGA .
PEÇO UMA SOLUÇAÕ PARA ESSE PROBLEMA POR  FAVOR DESDE JA AGRADEÇO         "
http://http://www.anac.gov.br/,https://cidadao.reclameaqui.com.br/311620/anac-agencia-nacional-de-aviacao-civil/ciclo-vicioso-cia-aerea-te-empurra-para-policia-civil-polici/,"Ciclo vicioso: Cia Aérea te empurra para Polícia Civil, Polícia Civil para ANAC, ANAC para Cia aérea "," 
        Ao chegar em um voo no Aeroporto de Guarulhos e coletar a bagagem que havia despachado, notei que ela foi arrombada e que itens em seu interior foram furtados.
Depois de não ter sido atendida nem pela cia. aérea, nem pela Polícia Civil (era muito cedo, os escrivão disseram que estavam ocupados e se recusaram a registrar o BO!), também não consegui registrar uma reclamação na ANAC.
Os funcionários da agência simplesmente disseram que eu deveria insistir na PCSP e na cia aérea, ou entrar na justiça.
No voo em que eu estava outro passageiro também havia tido o mesmo problema. Esses casos de furtos em bagagem despachada, que ocorrem no interior dos aeroportos, nunca serão solucionados enquanto a polícia, a ANAC e a cia aérea continuarem se recusando a, pelo menos, registrar uma reclamação.         "
http://http://www.anac.gov.br/,https://cidadao.reclameaqui.com.br/332207/anac-agencia-nacional-de-aviacao-civil/uma-autarquia-que-nao-serve-pra-nada-cabide-de-empregos-demi/,Uma autarquia que NÃO serve pra nada! Cabide de empregos! Demitam todos! ," 
        Mais de 200 reclamações e NENHUMA é atendida. Isso é o escárnio que essa MER-DA de autarquia tem com seus cidadãos. Tomara que um novo presidente EXTINGUA essa porcaria e DEMITA todos os seus funcionários.
VOCÊ, FUNCIONÁRIO DA ANAC, VOCÊ É FUNCIONÁRIO DE UMA MER-DA DE AUTARQUIA, QUE SUBTRAÍ O DINHEIRO DO POVO, E NÃO SERVE PRA NADA!!!!
Nem perca seu tempo. Isso aqui não serve pra nada.
Até hoje essa PORCARIA de autarquia sequer criou regras específicas para cancelamento ou limitou, de maneira EXPRESSIVA E CLARA os limites de multas por cancelamento de passagem.
OU SEJA: NÃO SERVEM PRA NADA! NADA! NADA! Nem pra responder uma simples mensagem essa MER-DA de autarquia serve.         "
http://http://www.anac.gov.br/,https://cidadao.reclameaqui.com.br/367162/anac-agencia-nacional-de-aviacao-civil/as-viagens-de-aviao-estao-piores-que-viajar-de-combi/,As viagens de aviao estão piores que viajar de combi ," 
        Com essa nova lei de todos serem OBRIGADOS a levarem suas malas em cima, porque não houve redução de passagem e precisa-se pagar pra despachar malas está péssimo o embarque  desembarque, é muito tumulto é muita confusão, antes mesmo dessa lei já havia pouco espaço para bagagem de mão agora a zona está garantida, vocês da Anac não zelam por nada a respeito do consumidor, só brasileiro mesmo pra aceitar isso calado          "
http://http://www.anac.gov.br/,https://cidadao.reclameaqui.com.br/341683/anac-agencia-nacional-de-aviacao-civil/evitando-confusoes-com-horarios/,Evitando confusões com horários ," 
        Bom dia,
Ontem a minha esposa perdeu um vôo doméstico devido a uma confusão com o  horário pois o vôo estava marcado para 0:00h do dia 17, ou seja, primeira hora do dia, no entanto, ela imaginou que seria a meia noite do dia 17 (final do dia), o que gerou a perda do seu vôo. Embora reconheça que este foi um erro e uma falta de atenção do passageiro, acredito que outras pessoas cometem o mesmo equívoco e as empresas lucram com isto pois foi preciso comprar uma nova passagem (no caso em questão a empresa foi a AZUL); portanto, como uma sugestão de melhoria no processo e que com certeza evitará novas situações desagradáveis e prejuízos aos passageiros, a ANAC ou órgão competente, deveria orientar ou obrigar as empresas a colocar o vôo com o horário  às 23:59h do dia anterior e não 0:00h do dia seguinte. Este é um pequeno detalhe, imagino que não altera em nada a rotina do aeroporto e das empresas aéreas, mas evitará uma serie de desgastes e fará uma enorme diferença na vida dos passageiros.
Espero com esta pequena sugestão ajudar a melhorar os serviços;
Desde já agradeço
Mateus         "
http://http://www.anac.gov.br/,https://cidadao.reclameaqui.com.br/375501/anac-agencia-nacional-de-aviacao-civil/cancelamento-de-voo/,Cancelamento de voo ," 
        Comprei um pacote na Decolar.com.
Infelizmente precisamos cancelar, o que seria feito pelo código do consumidor, artigo 49.
Fui informada pela atendente da Decolar que a Avianca não segue esse artigo do Código.
Não entendo como qualquer empresa possa desrespeitar uma lei com a aprovação da Anac.
Vocês podem me explicar esse absurdo?
Solange Teixeira
(61)99241-7958         "
http://http://www.anac.gov.br/,https://cidadao.reclameaqui.com.br/370498/anac-agencia-nacional-de-aviacao-civil/constrangimento-ilegal-no-ato-de-vistoria-da-bagagem-de-mao/,constrangimento ilegal no ato de vistoria da bagagem de mão ," 
        Na data de 05.03. 2018, a passageira ora reclamante, se encontrava em transito - Belém - Macapa, voo da azul  que sairia as 23h, entretanto estes somente teve partida as 01h 15m do dia 06.03.2018.
Ocorre porém, que ao passar pela inspeção do RX do aeroporto, não houve acionamento do aparelho que indicasse objetos com restrição, mesmo assim, o agente de inspeção (sexo masculino) informou que a mala e a bolsa iriam ser inspecionadas. Sem qual interferência a passageira permitiu e iniciou a abertura da mala, entretanto, foi informada que esta seria vistoriada pelo agente que faria a retirada de todos os pertences.
E assim, procedeu, mesmo sendo contrariado, já que alem de peças intimas, a bagagem continha material de trabalho que tambem foram inspecionados.
Indignada com o ato, a passageira resolveu registrar através de foto  com base no CP Art. 25 - Entende-se em legítima defesa quem, usando moderadamente dos meios necessários, repele injusta agressão, atual ou iminente, a direito seu ou de outre.
Entretanto, o agente, foi mais além, e chamou o inspetor do aeroporto, em razão da foto, já que, segundo os mesmo o ato de registro  seria ilícito.
Em ato continuo, a passageira procedeu a retirada dos pertences da bolsa para que o agente vistoriasse, e este informou que ele próprio deveria retirar da bolsa os pertences, e mandou devolver.
Não satisfeito, com o corrido, chamou o agente da policia federal para que a passageira apagasse a foto, sob pena de não embarque.
Assim, após ser coagida a apagar a foto, ja que precisava viajar, pois estaria viajando a trabalho.
Apos ser atendido , o s agentes retornaram o ato abusivo e abriram a bolsa de tira colo, revistaram todos os objetos la contido, inclusive porta cédula.
Frise-se, que o ato ja havia sido feito pela passageira e não levado em consideração. 
Apos o ocorrido, a passageira, fez ocorrência na policia federal, Infraero, e ANAC, entretanto, no site de manifestação da ANAC, não ha protocolo, o que não me da condições de saber se houve o recebimento da denuncia 
.
Note-se que Tal procedimento  esta em desacordo com as leis e normas especificas conforme se ve .
Segurança na Aviação Civil contra Atos de Interferência Ilícita (PNAVSEC). O art. 67 estabelece que o acesso de passageiros, tripulantes, pessoal de serviço, empregados dos concessionários de aeroporto e das administrações aeroportuárias e de servidores públicos às áreas restritas de segurança (ARS’s) será permitido somente após identificação e inspeção de segurança, nos termos dos atos normativos da ANAC. Os passageiros e suas bagagens de mão devem ser inspecionados antes do acesso à aeronave ou à ARS, conforme atos normativos da ANAC, segundo diz o art. 110. Consoante o art. 112, a inspeção pode ser manual ou com o uso de equipamentos de segurança (detector de metais, raio-x, ETD e outros), ou pela combinação de ambas as técnicas. O art. 115 menciona que a busca pessoal dos passageiros e a inspeção manual de bagagens consistem em processos alternativos de inspeção de segurança, devendo ser realizados aleatoriamente quando os equipamentos não estiverem disponíveis ou não estiverem em boas condições de uso, ou quando a Polícia Federal julgar necessário para o desempenho de sua missão institucional
O art. 119 exige o consentimento do passageiro para a realização da inspeção manual de bagagem e a busca pessoal, devendo esta ser realizada por profissional do mesmo sexo, em sala reservada, com discrição e na presença de testemunha. Não havendo consentimento, ocorrendo resistência à inspeção ou sendo apresentados indícios de objetos, materiais e substâncias cuja posse, em tese, constitua crime, a Polícia Federal realizará a busca pessoa
Ate prova em contrario considero a conduta dos referidos prestadores de serviço como discriminatória, desproporcional e ofensiva, causando humilhação, violação da intimidade e ataque à honra subjetiva da parte reclamante , o que configura ato ilegal e abusivo
Diante de todo ocorrido, aguardo Manifestação
att
Leila Pantoja         "
http://http://www.anac.gov.br/,https://cidadao.reclameaqui.com.br/298633/anac-agencia-nacional-de-aviacao-civil/guarda-volumes-do-aeroporto-do-galeao-nao-funciona-no-period/,Guarda volumes do aeroporto do Galeão não funciona no período das olimpíadas ," 
        No dia 08/08/2016, precisei usar o serviço de guarda volumes no aeroporto do galeão. No site constava que havia a oferta do serviço. Qdo cheguei no aeroporto, depois de perguntar para muitos funcionários, descobri que o serviço não estava sendo ofertado no período das olimpíadas por motivos de segurança, mas essa informação só é dada quando vc esta no aeroporto e precisa usar o serviço. O funcionário zombou da minha cara quando disse que precisava guardar a mala, disse que muitos gringos estavam passando pelo mesmo problema e que se eles não conseguiam acessar o serviço, não seria eu, uma reles brasileira que poderia acessar. Perdi um ingresso de um jogo de tênis das olimpíadas por acreditar na informação do site do aeroporto que afirmava que o serviço de guarda volumes estava em operação, além de ter sido ridicularizada pelo funcionário do galeão. Espero que alguém seja responsabilizado e punido pela falta de uma comunicação eficaz sobre a oferta do serviço, além da falta de educação e respeito do funcionário do Galeão.         "
http://http://www.anac.gov.br/,https://cidadao.reclameaqui.com.br/299201/anac-agencia-nacional-de-aviacao-civil/acompanhamento-e-site-problematico/,Acompanhamento e site problemático ," 
        Reabri uma manifestação no sítio da Anac porque obtive uma resposta meramente burocrática e agora não consigo acompanhar o processo porque no sítio, que já é pouco amigável para reclamações, sou direcionado para fazer todo o cadastro novamente.         "
http://http://www.anac.gov.br/,https://cidadao.reclameaqui.com.br/338734/anac-agencia-nacional-de-aviacao-civil/voo-lotado-latam/,Vôo lotado Latam ," 
        Hoje dia 15/06/2017, eu tinha um vôo da Latam com saída de Salvador para Guarulhos (JJ3663), às 9:35. Não sei o porque, mas este mesmo vôo estava cheio, sem assento disponível, e não consegui embarcar. A latam não me deu explicação do que houve, apenas ouvi: 
""Senhora, não tem acento disponível, não posso fazer nada!""
Então fui relocada para um voo da Gol para Congonhas (G3 1571), com saída de Salvador às 13:10, (agora para 13:25, pois acabam de informar que está atrasado, além da mudança de portão de embarque). Cada dia mais complicado viajar. Como cliente e consumidora, espero que sejam tomadas as providências e além de tudo mereço respeito. Sou Arquiteta, perdi uma reunião com clientes e visita à obra.
Atenciosamente,
Mirella Teixeira         "
http://http://www.anac.gov.br/,https://cidadao.reclameaqui.com.br/292704/anac-agencia-nacional-de-aviacao-civil/reembolso-da-tam/,Reembolso da TAM ," 
        Para iniciar a reclamação é necessário informar minha total repulsão ao site da LATAM. Como o site está desorganizado e sem informações básicas! Precisei cancelar minha viagem com 2 dias de antecedência. Portanto, liguei (com muita dificuldade consegui ser atendida !) no canal da LATAM, onde me informaram que a LATAM não cobra NoShow. Mesmo assim, fiz o cancelamento através do pedido de reembolso da passagem. 
Texto do email:
 ""Sua Solicitação de Reembolso foi recebida pela TAM LINHAS AÉREAS, setor de 
Reembolso de Passagens. 
O número da sua Solicitação de Reembolso é: 3286377 
A sua Solicitação de Reembolso foi criada em 20/05/2016 07:45:40 hr 
e será analisada pelos nossos atendentes. "" 
Não recebi o valor do reembolso! Não tem informações!
O telefone não atende! Demora horas com aquela música sem fim!
Não sei o valor do meu reembolso!         "
http://http://www.anac.gov.br/,https://cidadao.reclameaqui.com.br/350371/anac-agencia-nacional-de-aviacao-civil/aumento-de-precos-e-sem-bagagem/,"Aumento de Preços, e sem bagagem "," 
        Bom dia ANAC, tudo bom?
Gostaria de uma explicação, por favor...
Como que uma mesma passagem da Suissa para o Rio de Janeiro, pela TAP, nas mesmas datas, podem ter uma diferença de preço tao grande e sem bagagem, e, com 2 bagagens de 23k, que antes eram 2 de 32k, estão mais caras? Vocês sabem muito bem o que esta acontecendo, mas, mesmo assim, gostaria de uma explicação de vocês, se possível, por favor....
Obrigada
Tenham um ótimo dia...         "
http://http://www.anac.gov.br/,https://cidadao.reclameaqui.com.br/365586/anac-agencia-nacional-de-aviacao-civil/nao-consigo-acessar-o-sistema-saci/,Não consigo acessar o sistema SACI ," 
        No início do meu curso para Comissária de Bordo, realizei meu cadastro ao sistema ANAC, e agora no fim do curso uma das exigências é escanear todos os documentos no SACI, porém não consigo acesso, aparecem mensagens que não estou cadastrada. Sendo assim, tentei novamente fazer o Cadastro a uma semana, e estou esperando uma mensagem no meu email de confirmação de cadastro que até hoje não chegou. Tenho um prazo pra realizar esse procedimento para que me liberem para fazer a prova da ANAC.  Entrei em contato com os telefones e me informaram não ter o que fazer nesses casos...  O que fazer nesses casos?         "
http://http://www.anac.gov.br/,https://cidadao.reclameaqui.com.br/336745/anac-agencia-nacional-de-aviacao-civil/alteracao-de-voo/,Alteração de voo ," 
        Comprei a viagem de Londrina para Rio de Janeiro pela Azul linhas aéreas. A previsão era de chegada no Rio de Janeiro no voo 4233 as 18:25h do dia 26/05. 
A empresa atrasou a partida de Londrina e o voo que me levaria para Rio de Janeiro partiu e fui realocada para um voo 1:00 depois. 
Não fui consultada e nem indenizada pelo atraso. Teria compromisso as 19:00 mas em virtude dessa mudança não pude cumprir com meus compromissos.
Os funcionários não me atenderam nem registraram minha queixa em Viracopps.
Quero registrar aqui a queixa  e solicitar indenização por danos morais.
Maria da Conceição Francisca Pired         "
http://http://www.anac.gov.br/,https://cidadao.reclameaqui.com.br/377908/anac-agencia-nacional-de-aviacao-civil/anac-e-sua-conivencia-com-precos-altos-de-passagens-aereas-a/,ANAC  e sua conivência com preços altos de passagens aéreas ainda permitem cobrar pela bagagem ," 
        Aquele argumento pífio de que permitir que as companhias aéreas cobrem pela bagagem que isso iria baratear as passagens NUNCA SE CONCRETIZOU, como pode, um órgão, que teoricamente, deveria proteger, ser conivente com tal situação?         "
http://www.unifesp.br,https://cidadao.reclameaqui.com.br/223873/unifesp-universidade-federal-de-sao-paulo/falta-de-recursos-do-governo-federal/,Falta de recursos do governo federal ," 
        Como pode uma universidade fica inerte quando um governo, que se elege como o titulo de pátria educadora, não repassa recursos para segurança, bandejão e saídas de campo?. E a eterna questão de campus improvisados? Reitoria e conselho não devem temer por seus cargos se cumprem a função para a qual são pagos, outrossim, parece confraria que prejudica todo o sistema de ensino e isso a sociedade não pode tolerar.         "
http://www.unifesp.br,https://cidadao.reclameaqui.com.br/281119/unifesp-universidade-federal-de-sao-paulo/helio-penna-guimaraes/,Helio Penna Guimaraes ," 
        Seu maldito, hipócrita.
Quer ver show ? É essa a sua fé?
Copos se movimentando? Mortos falando?
Certo, veja o show...         "
http://www.unifesp.br,https://cidadao.reclameaqui.com.br/282280/unifesp-universidade-federal-de-sao-paulo/indignacao-tristeza-revolta/,"Indignação, Tristeza, Revolta! "," 
        Em Dezembro de 2014 sofri um derrame dentro da córnea do olho esquerdo e procurei o Hospital São Paulo que possui Oftalmologia. No PS fui examinado e sem receber nenhum tipo de medicação ou exame fui encaminhado para o atendimento ambulatorial onde me dirigi imediatamente para marcar, onde a marcação ficou para a semana seguinte.
Resumindo, ao chegar o dia fui examinado, pediram uns exames e o retorno foi em 30 dias.
Passado 30 dias eu trouxe os exames, fui examinado e retorno para mais 30 dias.
Passado mais 30 dias fui examinado, mais um exame e retorno para mais 60 dias.
Passado 60 dias retorno onde fui examinado e encaminhado para uma cirurgia de pterígio que não tem nada a ver com o problema que tive, mas o médico me falou para fazer e depois voltar com ele. Segui para marcar e agendaram para mais SETE meses.
Passado SETE meses eu já estava em Novembro de 2015, quase um ano depois do problema e eu não tinha recebido nenhum tipo de medicação ou explicação dos motivos do problema, mas fui tentar marcar a tal cirurgia, quando fui informado que devido a Greve somente iam marcar para Janeiro de 2016.
Chegando 2016 eu ligava todos os dias em Janeiro e Fevereiro e somente no Final de Fevereiro fui informado via fone que eu podia seguir até o hospital para marcar a cirurgia.
Me programei no trabalho e Hoje dia 15 de Março fui até o Hospital com as guias para marcar e para minha surpresa a moça no Balcão de atendimento com o maior pouco caso que se possa imaginar jogou a guia no balcão falando com essas palavras ""Essa cirurgia não faz mais aqui"".
Eu surpreso indaguei que tinha ligado há uma semana e meia e havia sido informado para ir marcar, e foi quando ela finalmente olhou para meu rosto e falou em um tom arrogante: ""procura seu médico e vê com ele o que você pode fazer"".
Na hora fiquei perdido e sem chão, subi para o primeiro andar na oftalmologia onde eu havia passado e a Sra. falou com um ar mais arrogante que sua colega que eu deveria procurar o postinho de saúde da minha região para ver o que eu conseguiria.
Uma revolta subiu dentro do meu peito e eu Juro por tudo que é mais sagrado que se eu andasse armado hoje eu teria feito uma tragédia dentro daquele hospital....  Meu Deus, como estou revoltado por ter sido feito de trouxa por mais de um ano, onde não recebi nenhum tipo de explicação, nenhum tipo de medicação, sequer sei o que houve com minha visão e se corro o risco de ter novamente.
Ao ver que fiquei transtornado a 2ª moça da recepção do primeiro andar voltou atrás e falou com aquela tom arrogante ""me dá aqui seus documentos"", onde eu entreguei o maldito cartão azul e ela falou: ""vou agendar para o mês quatro e você vê aí com o médico se ele te encaminha para outro hospital""
Isso Gente, é como o cidadão é tratado...  um problema que segundo o médico poderia ter me tirado a visão ou a vida se fosse na cabeça e até hoje eu não sei o que houve e não fui medicado apesar de todas as vezes que retornei para ser cobaia dos alunos pois a cada retorno uns 10 estudantes olhavam incansavelmente dentro do meu olho, como se olha para um rato no laboratório, mas nenhum deles estavam ali para me tratar e sim para me usar de cobaia.
E agora como eu fico? Eu ainda estou com a visão todas embaçada mas esse não é o meu maior problema, pois o sentimento de tristeza e revolta, este sim é meu problema, o ódio que invadiu minha vida ao esperar por mais de UM ANO, para ouvir de uma atendente ""se vira"".         "
http://www.unifesp.br,https://cidadao.reclameaqui.com.br/227804/unifesp-universidade-federal-de-sao-paulo/falta-de-marcacao-e-realizacao-de-cirurgia/,Falta de marcação e realização de cirurgia ," 
        Estou tentando agendar uma cirurgia refrativa desde fevereiro, toda ás vezes a resposta que recebo é que ainda não está sendo agendado, pois não foi aberto vagas ou o médico responsável ainda não liberou a cirurgia. Gostaria de ter uma resposta do hospital São Paulo uma vez que fiz avaliação para a cirurgia fui aprovada, mas não consigo marcar uma data para realizar procedimento. já tentei enviar e-mail telefonar mas não tenho resposta como o maior centro cirúrgico do pais para de um ano para o outro.         "
http://www.unifesp.br,https://cidadao.reclameaqui.com.br/296562/unifesp-universidade-federal-de-sao-paulo/exame/,Exame ," 
        Boa tarde! Prezados
Estou aguardando há quase 02 anos para fazer uma ressonância magnética no Hospital São Paulo exame solicitado pelo endocrinologista do laboratório da Rua Borges Lagoa, fui novamente esta semana ao local onde é realizado a marcação de exames na Rua José de Magalhães fui informado pelos funcionários que tenho que rezar que o aparelho ainda está quebrado....devido a necessidade talvez do jeito que a coisa está não precise nem rezar devo falar diretamente com Jesus Cristo e se não resolver com ""Deus"".
Marcos A.S. Martins
Paciente 3279433         "
http://www.unifesp.br,https://cidadao.reclameaqui.com.br/320323/unifesp-universidade-federal-de-sao-paulo/unifesp-sem-atendimento-por-telefone-administracao-secreta/,UNIFESP - sem atendimento por telefone - Administração Secretaria ," 
        Devido ao fechamento da antiga faculdade FASP, foi determinado pelo MEC, que toda a documentação estaria em poder da UNIFESP de São Paulo, mas ao ligar nesses números (5576 4848 - 5576 4000) ninguém é capaz de fornecer informações precisas de como retirar o histórico escolar desse antiga Faculdade
""""""""
Informamos, por fim, que não cabe a este Ministério a emissão ou registro de diplomas, competência atribuída pela legislação educacional às IES e neste caso específico, delegada à UNIFESP. Assim, qualquer contato posterior para a expedição de documentos acadêmicos referentes à Faculdades Associadas de São Paulo pode ser feito diretamente com a referida Universidade Federal, no endereço: Rua Botucatu, 740, Ed. Octávio de Carvalho, 5º andar, Vila Clementino, CEP 04023-900, São Paulo, SP.
Fale Conosco SERES/MEC – Estudante.
""""""""""
Preciso do meu histórico Escolar da Fasp, que fechou as portas.
Atenciosamente
Francisco         "
